"timestamp","sleep","the_day"
4.7,42.5801677611997,"Sunday 16-17 Mar, 2014"
4.75,32.8358157624867,"Sunday 16-17 Mar, 2014"
4.8,26.0130931644459,"Sunday 16-17 Mar, 2014"
4.85,21.7401935395787,"Sunday 16-17 Mar, 2014"
4.9,21.4394014337769,"Sunday 16-17 Mar, 2014"
4.95,23.2928939202228,"Sunday 16-17 Mar, 2014"
5,24.2258294265693,"Sunday 16-17 Mar, 2014"
5.05,24.0072869754345,"Sunday 16-17 Mar, 2014"
5.11666666666667,24.8516584088059,"Sunday 16-17 Mar, 2014"
5.16666666666667,31.0850446359344,"Sunday 16-17 Mar, 2014"
5.21666666666667,33.3799622444115,"Sunday 16-17 Mar, 2014"
5.26666666666667,34.9403390955531,"Sunday 16-17 Mar, 2014"
5.31666666666667,37.7943979664285,"Sunday 16-17 Mar, 2014"
5.36666666666667,42.5408643617342,"Sunday 16-17 Mar, 2014"
5.41666666666667,43.2509929282497,"Sunday 16-17 Mar, 2014"
5.46666666666667,47.5882770865975,"Sunday 16-17 Mar, 2014"
5.51666666666667,44.2003249417619,"Sunday 16-17 Mar, 2014"
5.56666666666667,45.6686995855839,"Sunday 16-17 Mar, 2014"
5.63333333333333,42.1681679629441,"Sunday 16-17 Mar, 2014"
5.68333333333333,39.0894016728376,"Sunday 16-17 Mar, 2014"
5.73333333333333,38.9941648585231,"Sunday 16-17 Mar, 2014"
5.78333333333333,37.8750742268868,"Sunday 16-17 Mar, 2014"
5.83333333333333,41.5133587357901,"Sunday 16-17 Mar, 2014"
5.88333333333333,41.8738674715074,"Sunday 16-17 Mar, 2014"
5.93333333333333,41.3712876262835,"Sunday 16-17 Mar, 2014"
5.98333333333333,46.1527875127679,"Sunday 16-17 Mar, 2014"
6.03333333333333,43.9452455146728,"Sunday 16-17 Mar, 2014"
6.08333333333333,41.5816313515511,"Sunday 16-17 Mar, 2014"
6.15,44.2373939026823,"Sunday 16-17 Mar, 2014"
6.2,45.9563979266712,"Sunday 16-17 Mar, 2014"
6.25,44.304067736053,"Sunday 16-17 Mar, 2014"
6.3,45.4081204374953,"Sunday 16-17 Mar, 2014"
6.35,47.033154273658,"Sunday 16-17 Mar, 2014"
6.4,46.0014246810014,"Sunday 16-17 Mar, 2014"
6.45,40.302443026584,"Sunday 16-17 Mar, 2014"
6.5,33.1947965183562,"Sunday 16-17 Mar, 2014"
6.55,31.7074036839341,"Sunday 16-17 Mar, 2014"
6.6,23.7910257094146,"Sunday 16-17 Mar, 2014"
6.66666666666667,23.1367368107091,"Sunday 16-17 Mar, 2014"
6.71666666666667,20.8572836700086,"Sunday 16-17 Mar, 2014"
6.76666666666667,18.0238936617025,"Sunday 16-17 Mar, 2014"
6.81666666666667,21.2346527482399,"Sunday 16-17 Mar, 2014"
6.86666666666667,23.1817442326539,"Sunday 16-17 Mar, 2014"
6.91666666666667,23.2219717699231,"Sunday 16-17 Mar, 2014"
6.96666666666667,28.4813412458506,"Sunday 16-17 Mar, 2014"
7.01666666666667,33.8236882184764,"Sunday 16-17 Mar, 2014"
7.06666666666667,41.5859802894059,"Sunday 16-17 Mar, 2014"
7.11666666666667,48.3304515139701,"Sunday 16-17 Mar, 2014"
7.18333333333333,50.6361850075651,"Sunday 16-17 Mar, 2014"
7.23333333333333,53.5598552417344,"Sunday 16-17 Mar, 2014"
7.28333333333333,54.087280120845,"Sunday 16-17 Mar, 2014"
7.33333333333333,52.119142199199,"Sunday 16-17 Mar, 2014"
7.38333333333333,50.8339885911235,"Sunday 16-17 Mar, 2014"
7.43333333333333,45.4990772741773,"Sunday 16-17 Mar, 2014"
7.48333333333333,44.9100831592412,"Sunday 16-17 Mar, 2014"
7.53333333333333,46.5929919320268,"Sunday 16-17 Mar, 2014"
7.58333333333333,47.1858479801741,"Sunday 16-17 Mar, 2014"
7.63333333333333,53.6604781534263,"Sunday 16-17 Mar, 2014"
7.7,64.8683159916602,"Sunday 16-17 Mar, 2014"
7.75,76.267098346166,"Sunday 16-17 Mar, 2014"
7.8,74.968693779204,"Sunday 16-17 Mar, 2014"
7.85,76.397356522167,"Sunday 16-17 Mar, 2014"
7.9,80.7880251264373,"Sunday 16-17 Mar, 2014"
7.95,79.3981472797442,"Sunday 16-17 Mar, 2014"
8,78.180698356702,"Sunday 16-17 Mar, 2014"
1.73333333333333,93,"Sunday 23-24 Mar, 2014"
1.8,92.1184905370714,"Sunday 23-24 Mar, 2014"
1.85,91.6772869079713,"Sunday 23-24 Mar, 2014"
1.91666666666667,94.6001842608718,"Sunday 23-24 Mar, 2014"
1.98333333333333,95.1795731921328,"Sunday 23-24 Mar, 2014"
